index,Core Density,CC AB,F1,Self Activation Status,Impurity
40_With Self Activation_Network_50,40,-1.0,0.9759233333333333,With Self Activation,0.0
40_With Self Activation_Network_51,40,-0.997829535316604,0.8273899999999998,With Self Activation,0.0
40_With Self Activation_Network_52,40,-0.99938707221109,0.9311566666666666,With Self Activation,0.0
40_With Self Activation_Network_53,40,-0.981850729540563,0.8309266666666667,With Self Activation,0.0
40_With Self Activation_Network_54,40,-1.0,0.8189466666666666,With Self Activation,0.0
40_With Self Activation_Network_55,40,-1.0,1.0,With Self Activation,0.0
40_With Self Activation_Network_56,40,-1.0,1.0,With Self Activation,0.0
40_With Self Activation_Network_57,40,-0.9999556591195904,0.9716399999999998,With Self Activation,0.0
40_With Self Activation_Network_58,40,-0.994296275279262,0.8096,With Self Activation,0.0
40_With Self Activation_Network_59,40,-1.0,1.0,With Self Activation,0.0
40_With Self Activation_Network_60,40,-0.9947806527413152,0.8508266666666666,With Self Activation,0.0
40_With Self Activation_Network_61,40,-1.0,1.0,With Self Activation,0.0
40_With Self Activation_Network_62,40,-0.9652879181022654,0.6518333333333333,With Self Activation,0.0
40_With Self Activation_Network_63,40,-1.0,1.0,With Self Activation,0.0
40_With Self Activation_Network_64,40,-1.0,0.9820466666666664,With Self Activation,0.0
40_With Self Activation_Network_65,40,-1.0,1.0,With Self Activation,0.0
40_With Self Activation_Network_66,40,-1.0,1.0,With Self Activation,0.0
40_With Self Activation_Network_67,40,-1.0,0.9493233333333334,With Self Activation,0.0
40_With Self Activation_Network_68,40,-0.99934476123389,0.8872599999999999,With Self Activation,0.0
40_With Self Activation_Network_69,40,-1.0,0.9580666666666664,With Self Activation,0.0
40_With Self Activation_Network_70,40,-1.0,0.97473,With Self Activation,0.0
40_With Self Activation_Network_71,40,-0.996357000310427,0.9543933333333332,With Self Activation,0.0
40_With Self Activation_Network_72,40,-0.9990018077551588,0.8975133333333332,With Self Activation,0.0
40_With Self Activation_Network_73,40,-0.988615308851964,0.6436833333333333,With Self Activation,0.0
40_With Self Activation_Network_74,40,-0.9987696184844578,0.91275,With Self Activation,0.0
40_With Self Activation_Network_75,40,-0.9980985781871726,0.87747,With Self Activation,0.0
40_With Self Activation_Network_76,40,-0.999790930297347,0.9521733333333332,With Self Activation,0.0
40_With Self Activation_Network_77,40,-1.0,1.0,With Self Activation,0.0
40_With Self Activation_Network_78,40,-0.9984537945836064,0.9056733333333332,With Self Activation,0.0
40_With Self Activation_Network_79,40,-0.999839374813114,0.95173,With Self Activation,0.0
40_With Self Activation_Network_80,40,-1.0,1.0,With Self Activation,0.0
40_With Self Activation_Network_81,40,-1.0,1.0,With Self Activation,0.0
40_With Self Activation_Network_82,40,-1.0,1.0,With Self Activation,0.0
40_With Self Activation_Network_83,40,-0.98108072332903,0.93642,With Self Activation,0.0
40_With Self Activation_Network_84,40,-1.0,1.0,With Self Activation,0.0
40_With Self Activation_Network_85,40,-0.999935963604134,0.9683766666666668,With Self Activation,0.0
40_With Self Activation_Network_86,40,-0.999364356932854,0.9141866666666666,With Self Activation,0.0
40_With Self Activation_Network_87,40,-1.0,1.0,With Self Activation,0.0
40_With Self Activation_Network_88,40,-0.9680076701010304,0.8587966666666667,With Self Activation,0.0
40_With Self Activation_Network_89,40,-0.9998650960125224,0.8878599999999999,With Self Activation,0.0
40_With Self Activation_Network_90,40,-0.9997698511748428,0.9506066666666666,With Self Activation,0.0
40_With Self Activation_Network_91,40,-1.0,0.9287999999999998,With Self Activation,0.0
40_With Self Activation_Network_92,40,-0.9971101486120102,0.8207533333333332,With Self Activation,0.0
40_With Self Activation_Network_93,40,-1.0,0.97747,With Self Activation,0.0
40_With Self Activation_Network_94,40,-0.999998084028065,0.9901033333333332,With Self Activation,0.0
40_With Self Activation_Network_95,40,-0.999986490664254,0.98097,With Self Activation,0.0
40_With Self Activation_Network_96,40,-0.9978910172237956,0.8748900000000001,With Self Activation,0.0
40_With Self Activation_Network_97,40,-0.9988427609270512,0.8836266666666666,With Self Activation,0.0
40_With Self Activation_Network_98,40,-0.9700824859368272,0.7703466666666665,With Self Activation,0.0
40_With Self Activation_Network_99,40,-0.999314590287686,0.92213,With Self Activation,0.0
40_With Self Activation_Network_0,40,-0.8944272434254735,0.4990799999999998,With Self Activation,20.0
40_With Self Activation_Network_1,40,-0.8730685553770514,0.0,With Self Activation,20.0
40_With Self Activation_Network_2,40,-0.9397207992354774,0.0,With Self Activation,20.0
40_With Self Activation_Network_3,40,-0.8727034300192923,0.2306366666666666,With Self Activation,20.0
40_With Self Activation_Network_4,40,-1.0,0.0,With Self Activation,20.0
40_With Self Activation_Network_5,40,-0.6715478729436788,0.0,With Self Activation,20.0
40_With Self Activation_Network_6,40,-0.8666070309083745,0.1762599999999999,With Self Activation,20.0
40_With Self Activation_Network_7,40,-0.8952105276839102,0.4449799999999999,With Self Activation,20.0
40_With Self Activation_Network_8,40,-1.0,0.0,With Self Activation,20.0
40_With Self Activation_Network_9,40,-0.7873904093761882,0.2212933333333332,With Self Activation,20.0
40_With Self Activation_Network_10,40,-0.9663532745967603,0.4528533333333332,With Self Activation,20.0
40_With Self Activation_Network_11,40,-0.9638008713978092,0.4921066666666666,With Self Activation,20.0
40_With Self Activation_Network_12,40,-0.8019817289074941,0.46581,With Self Activation,20.0
40_With Self Activation_Network_13,40,-0.9793209858626832,0.5972599999999999,With Self Activation,20.0
40_With Self Activation_Network_14,40,-0.7125333583868103,0.0,With Self Activation,20.0
40_With Self Activation_Network_15,40,-0.955480149704208,0.8932366666666667,With Self Activation,20.0
40_With Self Activation_Network_16,40,-0.8348655176906324,0.0,With Self Activation,20.0
40_With Self Activation_Network_17,40,-0.5551600364690111,0.00712,With Self Activation,20.0
40_With Self Activation_Network_18,40,-0.907506484979819,0.0,With Self Activation,20.0
40_With Self Activation_Network_19,40,-0.933241821326066,0.4084866666666665,With Self Activation,20.0
40_With Self Activation_Network_20,40,-0.8199051357726748,0.0,With Self Activation,20.0
40_With Self Activation_Network_21,40,-0.7690331539636984,0.3961933333333333,With Self Activation,20.0
40_With Self Activation_Network_22,40,-0.9877430927382552,0.6082299999999998,With Self Activation,20.0
40_With Self Activation_Network_23,40,-0.7254563646920295,0.4855733333333333,With Self Activation,20.0
40_With Self Activation_Network_24,40,-0.4839843445183661,6.666666666666668e-06,With Self Activation,20.0
40_With Self Activation_Network_25,40,-0.7905610960702183,0.3181766666666665,With Self Activation,20.0
40_With Self Activation_Network_26,40,-0.8962434019763499,0.57117,With Self Activation,20.0
40_With Self Activation_Network_27,40,-0.7000907578866542,0.1222166666666665,With Self Activation,20.0
40_With Self Activation_Network_28,40,-0.9861859420060348,0.3418833333333332,With Self Activation,20.0
40_With Self Activation_Network_29,40,-0.977952577453623,0.6596199999999999,With Self Activation,20.0
40_With Self Activation_Network_30,40,-0.7229255608178344,0.08558,With Self Activation,20.0
40_With Self Activation_Network_31,40,-0.8871976985754579,0.5137233333333333,With Self Activation,20.0
40_With Self Activation_Network_32,40,-0.9567367011227724,0.6707833333333332,With Self Activation,20.0
40_With Self Activation_Network_33,40,-0.9380715926196568,0.2923166666666665,With Self Activation,20.0
40_With Self Activation_Network_34,40,-0.7791948343681611,0.2018366666666666,With Self Activation,20.0
40_With Self Activation_Network_35,40,-1.0,1.0,With Self Activation,20.0
40_With Self Activation_Network_36,40,-0.7556666978003521,0.0,With Self Activation,20.0
40_With Self Activation_Network_37,40,-0.8944572496318208,0.3746299999999999,With Self Activation,20.0
40_With Self Activation_Network_38,40,-0.852725148030431,0.2313399999999998,With Self Activation,20.0
40_With Self Activation_Network_39,40,-0.7032673635616499,0.2361333333333332,With Self Activation,20.0
40_With Self Activation_Network_40,40,-0.794748266260056,0.0,With Self Activation,20.0
40_With Self Activation_Network_41,40,-0.9093350881027824,0.0,With Self Activation,20.0
40_With Self Activation_Network_42,40,-0.9632023583329408,0.7826533333333332,With Self Activation,20.0
40_With Self Activation_Network_43,40,-0.3578257558135184,0.0279566666666666,With Self Activation,20.0
40_With Self Activation_Network_44,40,-0.9314455330330574,0.0,With Self Activation,20.0
40_With Self Activation_Network_45,40,-0.9146189792202366,0.2046599999999999,With Self Activation,20.0
40_With Self Activation_Network_46,40,-0.907605857907176,0.5248999999999999,With Self Activation,20.0
40_With Self Activation_Network_47,40,-0.8339921250312703,0.2173633333333333,With Self Activation,20.0
40_With Self Activation_Network_48,40,-0.9551843863216136,0.7359666666666667,With Self Activation,20.0
40_With Self Activation_Network_49,40,-0.9470155802462767,0.6716499999999999,With Self Activation,20.0
40_With Self Activation_Network_50,40,-0.6232733888279648,0.0001166666666666,With Self Activation,20.0
